as160317,elasticnetiter5_l1ratio0.09,132818,1.0,0.611111111111,0.631578947368,0.6,0.666666666667,0.611111111111,-0.555555555556,0.308981895447
as160317,elasticnetiter5_l1ratio0.09,126178,0.95000677619,0.638888888889,0.648648648649,0.631578947368,0.666666666667,0.638888888889,-0.444444444444,0.297173023224
as160317,elasticnetiter5_l1ratio0.09,119870,0.90251321357,0.638888888889,0.648648648649,0.631578947368,0.666666666667,0.638888888889,-0.444444444444,0.291229963303
as160317,elasticnetiter5_l1ratio0.09,113877,0.857391317442,0.583333333333,0.634146341463,0.565217391304,0.722222222222,0.583333333333,-0.666666666667,0.285964012146
as160317,elasticnetiter5_l1ratio0.09,108184,0.814528151305,0.694444444444,0.717948717949,0.666666666667,0.777777777778,0.694444444444,-0.222222222222,0.275917053223
as160317,elasticnetiter5_l1ratio0.09,102775,0.77380324956,0.666666666667,0.684210526316,0.65,0.722222222222,0.666666666667,-0.333333333333,0.250478029251
as160317,elasticnetiter5_l1ratio0.09,97637,0.735118733907,0.694444444444,0.717948717949,0.666666666667,0.777777777778,0.694444444444,-0.222222222222,0.257699012756
as160317,elasticnetiter5_l1ratio0.09,92756,0.698369196946,0.638888888889,0.648648648649,0.631578947368,0.666666666667,0.638888888889,-0.444444444444,0.241462945938
as160317,elasticnetiter5_l1ratio0.09,88119,0.663456760379,0.666666666667,0.7,0.636363636364,0.777777777778,0.666666666667,-0.333333333333,0.22953915596
as160317,elasticnetiter5_l1ratio0.09,83714,0.630291075005,0.694444444444,0.717948717949,0.666666666667,0.777777777778,0.694444444444,-0.222222222222,0.215265035629
as160317,elasticnetiter5_l1ratio0.09,79529,0.598781791625,0.611111111111,0.631578947368,0.6,0.666666666667,0.611111111111,-0.555555555556,0.214854955673
as160317,elasticnetiter5_l1ratio0.09,75553,0.568846090138,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,-0.333333333333,0.205084085464
as160317,elasticnetiter5_l1ratio0.09,71776,0.540408679546,0.611111111111,0.631578947368,0.6,0.666666666667,0.611111111111,-0.555555555556,0.189939975739
as160317,elasticnetiter5_l1ratio0.09,68188,0.513394268849,0.666666666667,0.7,0.636363636364,0.777777777778,0.666666666667,-0.333333333333,0.181185007095
as160317,elasticnetiter5_l1ratio0.09,64779,0.487727567047,0.722222222222,0.75,0.681818181818,0.833333333333,0.722222222222,-0.111111111111,0.171470880508
as160317,elasticnetiter5_l1ratio0.09,61541,0.463348341339,0.638888888889,0.666666666667,0.619047619048,0.722222222222,0.638888888889,-0.444444444444,0.168601036072
as160317,elasticnetiter5_l1ratio0.09,58464,0.440181300727,0.638888888889,0.666666666667,0.619047619048,0.722222222222,0.638888888889,-0.444444444444,0.153670072556
as160317,elasticnetiter5_l1ratio0.09,55541,0.418173741511,0.583333333333,0.615384615385,0.571428571429,0.666666666667,0.583333333333,-0.666666666667,0.154050111771
as160317,elasticnetiter5_l1ratio0.09,52764,0.39726543089,0.583333333333,0.634146341463,0.565217391304,0.722222222222,0.583333333333,-0.666666666667,0.149708032608
